"","iso_o","iso_d","contig","comlang_off","comlang_ethno","colony","comcol","curcol","col45","smctry","dist","distcap","distw","distwces"
"43666","THA","USA",0,0,0,0,0,0,0,0,13943.4,14173.7,"13936.19","13907.75"
"43667","THA","UZB",0,0,0,0,0,0,0,0,4305.71,4305.71,"4348.049","4330.53"
"43668","THA","VCT",0,0,0,0,0,0,0,0,16422.39,16422.39,"16426.31","16424.79"
"43669","THA","VEN",0,0,0,0,0,0,0,0,16992.48,16992.48,"17075.73","17073.03"
"43670","THA","VGB",0,0,0,0,0,0,0,0,16097.23,16097.23,"16097.77","16095.87"
"43671","THA","VNM",0,0,0,0,0,0,0,0,990.7018,990.7018,"852.594","823.8763"
"43672","THA","VUT",0,0,0,0,0,0,0,0,8225.835,8225.835,"8155.33","8153.032"
"43673","THA","WLF",0,0,0,0,0,0,0,0,9661.668,9661.668,"9654.287","9653.56"
"43674","THA","WSM",0,0,0,0,0,0,0,0,8427.922,8427.922,"10120.99","10120.24"
"43675","THA","YEM",0,0,0,0,0,0,0,0,6046.796,6046.796,"6050.271","6046.109"
"43676","THA","YUG",0,0,0,0,0,0,0,0,8160.602,8160.602,"8168.7","8166.13"
"43677","THA","ZAF",0,0,0,0,0,0,0,0,10149.71,8970.98,"9255.871","9232.468"
"43678","THA","ZAR",0,0,0,0,0,0,0,0,9613.272,9613.272,"9148.639","9112.014"
"43679","THA","ZMB",0,0,0,0,0,0,0,0,8586.905,8586.905,"8546.272","8541.939"
"43680","THA","ZWE",0,0,0,0,0,0,0,0,8393.07,8393.07,"8506.085","8501.794"
"43681","TJK","ABW",0,0,0,0,0,0,0,0,12917.73,12917.73,"12918.99","12918.61"
"43682","TJK","AFG",1,0,0,0,0,0,0,0,459.2474,459.2474,"498.4332","424.7298"
"43683","TJK","AGO",0,0,0,0,0,0,0,0,7803.152,7803.152,"7875.684","7870.769"
"43684","TJK","AIA",0,0,0,0,0,0,0,0,11963.44,11963.44,"11968.77","11968.37"
"43685","TJK","ALB",0,0,0,0,0,0,0,0,4136.511,4136.511,"4156.687","4155.72"
"43686","TJK","AND",0,0,0,0,0,0,0,0,5558.318,5558.318,"5568.734","5568.097"
"43687","TJK","ANT",0,0,0,0,0,0,0,0,12885.44,12885.44,"12764.49","12756.61"
"43688","TJK","ARE",0,0,0,0,0,0,0,0,2082.549,2082.549,"2016.241","2010.596"
"43689","TJK","ARG",0,0,0,0,0,0,0,0,15376.08,15376.08,"15507.14","15501.95"
"43690","TJK","ARM",0,0,0,0,1,0,0,0,2094.471,2094.471,"2108.708","2106.494"
"43691","TJK","ATG",0,0,0,0,0,0,0,0,11977.96,11977.96,"11989.21","11988.8"
"43692","TJK","AUS",0,0,0,0,0,0,0,0,11703.24,11649.17,"11274.3","11217.11"
"43693","TJK","AUT",0,0,0,0,0,0,0,0,4285.86,4285.86,"4385.971","4381.264"
"43694","TJK","AZE",0,0,0,0,1,0,0,0,1637.07,1637.07,"1747.163","1737.235"
"43695","TJK","BDI",0,0,0,0,0,0,0,0,6189.781,6189.781,"6199.134","6197.742"
"43696","TJK","BEL",0,0,0,0,0,0,0,0,5103.846,5103.846,"5112.072","5110.888"
"43697","TJK","BEN",0,0,0,0,0,0,0,0,7522.847,7493.004,"7477.955","7475.361"
"43698","TJK","BFA",0,0,0,0,0,0,0,0,7476.746,7476.746,"7559.604","7556.387"
"43699","TJK","BGD",0,0,0,0,0,0,0,0,2626.396,2626.396,"2631.054","2625.327"
"43700","TJK","BGR",0,0,0,0,0,0,0,0,3825.792,3825.792,"3709.74","3703.628"
"43701","TJK","BHR",0,0,0,0,0,0,0,0,2193.571,2193.571,"2232.038","2229.133"
"43702","TJK","BHS",0,0,0,0,0,0,0,0,12115.1,12115.1,"12091.22","12090.49"
"43703","TJK","BIH",0,0,0,0,0,0,0,0,4192.99,4192.99,"4240.115","4238.559"
"43704","TJK","BLR",0,0,0,0,1,0,0,0,3537.34,3537.34,"3508.384","3501.595"
"43705","TJK","BLZ",0,0,0,0,0,0,0,0,13395.06,13395.06,"13345.52","13344.75"
"43706","TJK","BMU",0,0,0,0,0,0,0,0,10797.8,10797.8,"10787.35","10786.82"
"43707","TJK","BOL",0,0,0,0,0,0,0,0,15191.14,15123.14,"15079.66","15077.66"
"43708","TJK","BRA",0,0,0,0,0,0,0,0,13787.02,13416.81,"13320.35","13276.05"
"43709","TJK","BRB",0,0,0,0,0,0,0,0,12173.52,12173.52,"12178.54","12178.19"
"43710","TJK","BRN",0,0,0,0,0,0,0,0,5967.554,5967.554,"5943.57","5942.914"
"43711","TJK","BTN",0,0,0,0,0,0,0,0,2298.962,2298.962,"2318.851","2315.975"
"43712","TJK","BWA",0,0,0,0,0,0,0,0,8352.824,8352.824,"8245.116","8240.361"
"43713","TJK","CAF",0,0,0,0,0,0,0,0,6334.211,6334.211,"6332.147","6326.796"
"43714","TJK","CAN",0,0,0,0,0,0,0,0,10333.27,10029.78,"10114.99","10108.14"
"43715","TJK","CCK",0,0,0,0,0,0,0,0,6391.793,6391.793,".","."
"43716","TJK","CHE",0,0,0,0,0,0,0,0,4969.973,4969.973,"4958.174","4956.067"
"43717","TJK","CHL",0,0,0,0,0,0,0,0,16377.07,16377.07,"16396.58","16392.02"
"43718","TJK","CHN",1,0,0,0,0,0,0,0,4052.918,4052.918,"4250.455","4197.501"
"43719","TJK","CIV",0,0,0,0,0,0,0,0,8160.717,8165.687,"8191.918","8190.624"
"43720","TJK","CMR",0,0,0,0,0,0,0,0,6950.081,6950.081,"6837.38","6819.28"
"43721","TJK","COG",0,0,0,0,0,0,0,0,7280.802,7280.802,"7387.562","7382.105"
"43722","TJK","COK",0,0,0,0,0,0,0,0,15026.63,15026.63,"14975.39","14973.23"
"43723","TJK","COL",0,0,0,0,0,0,0,0,13953.19,13953.19,"13823.71","13818.35"
"43724","TJK","COM",0,0,0,0,0,0,0,0,6197.528,6197.528,"6233.197","6231.722"
"43725","TJK","CPV",0,0,0,0,0,0,0,0,9187.103,9187.103,"9195.017","9194.436"
"43726","TJK","CRI",0,0,0,0,0,0,0,0,13937,13937,"13935","13934.52"
"43727","TJK","CUB",0,0,0,0,0,0,0,0,12536.16,12536.16,"12522.55","12521.92"
"43728","TJK","CXR",0,0,0,0,0,0,0,0,6664.914,6664.914,".","."
"43729","TJK","CYM",0,0,0,0,0,0,0,0,12877.09,12877.09,"12870.97","12870.46"
"43730","TJK","CYP",0,0,0,0,0,0,0,0,3163.88,3163.88,"3197.633","3196.093"
"43731","TJK","CZE",0,0,0,0,0,0,0,0,4407.229,4407.229,"4339.32","4335.175"
"43732","TJK","DEU",0,0,0,0,0,0,0,0,4910.893,4460.934,"4724.228","4716.796"
"43733","TJK","DJI",0,0,0,0,0,0,0,0,3940.89,3940.89,"3980.566","3978.636"
"43734","TJK","DMA",0,0,0,0,0,0,0,0,12107.05,12107.05,"12104.97","12104.6"
"43735","TJK","DNK",0,0,0,0,0,0,0,0,4509.423,4509.423,"4588.707","4586.073"
"43736","TJK","DOM",0,0,0,0,0,0,0,0,12350.71,12350.71,"12346.78","12346.25"
"43737","TJK","DZA",0,0,0,0,0,0,0,0,5670.039,5670.039,"5698.977","5687.649"
"43738","TJK","ECU",0,0,0,0,0,0,0,0,14615.75,14615.75,"14791.17","14789.61"
"43739","TJK","EGY",0,0,0,0,0,0,0,0,3557.889,3557.889,"3599.86","3597.855"
"43740","TJK","ERI",0,0,0,0,0,0,0,0,3911.193,3911.193,"3935.729","3933.704"
"43741","TJK","ESH",0,0,0,0,0,0,0,0,7521.681,7521.681,"7601.08","7597.131"
"43742","TJK","ESP",0,0,0,0,0,0,0,0,6048.096,6048.096,"6016.412","5995.559"
"43743","TJK","EST",0,0,0,0,1,0,0,0,3853.612,3853.612,"3799.212","3796.282"
"43744","TJK","ETH",0,0,0,0,0,0,0,0,4450.683,4450.683,"4457.602","4450.194"
"43745","TJK","FIN",0,0,0,0,0,0,0,0,3864.296,3864.296,"3912.879","3909.337"
"43746","TJK","FJI",0,0,0,0,0,0,0,0,12943.09,12943.09,"12884.74","12884.27"
"43747","TJK","FLK",0,0,0,0,0,0,0,0,15715.06,15715.06,"15739.93","15738.36"
"43748","TJK","FRA",0,0,0,0,0,0,0,0,5291.823,5291.823,"5320.022","5313.692"
"43749","TJK","FRO",0,0,0,0,0,0,0,0,5568.279,5568.279,"5567.237","5566.171"
"43750","TJK","FSM",0,0,0,0,0,0,0,0,9485.068,9485.068,"8971.299","8934.643"
"43751","TJK","GAB",0,0,0,0,0,0,0,0,7382.822,7382.822,"7402.108","7400.038"
"43752","TJK","GBR",0,0,0,0,0,0,0,0,5396.948,5396.948,"5453.983","5452.164"
"43753","TJK","GEO",0,0,0,0,0,0,0,0,2065.46,2065.46,"2171.157","2163.894"
"43754","TJK","GHA",0,0,0,0,0,0,0,0,7819.936,7819.936,"7827.055","7825.166"
"43755","TJK","GIB",0,0,0,0,0,0,0,0,6379.792,6379.792,"6394.98","6394.457"
"43756","TJK","GIN",0,0,0,0,0,0,0,0,8887.59,8887.59,"8635.087","8631.934"
"43757","TJK","GLP",0,0,0,0,0,0,0,0,12069.94,12069.94,"12042.38","12041.98"
"43758","TJK","GMB",0,0,0,0,0,0,0,0,8700.323,8700.323,"8700.097","8699.285"
"43759","TJK","GNB",0,0,0,0,0,0,0,0,8722.097,8722.097,"8730.293","8729.77"
"43760","TJK","GNQ",0,0,0,0,0,0,0,0,7182.503,7182.503,"7239.973","7238.857"
"43761","TJK","GRC",0,0,0,0,0,0,0,0,3899.847,3899.847,"3931.171","3930.013"
"43762","TJK","GRD",0,0,0,0,0,0,0,0,12409.43,12409.43,"12406.5","12406.14"
"43763","TJK","GRL",0,0,0,0,0,0,0,0,7469.477,7469.477,"7268.602","7257.242"
"43764","TJK","GTM",0,0,0,0,0,0,0,0,13727.67,13727.67,"13719.91","13719.29"
"43765","TJK","GUF",0,0,0,0,0,0,0,0,12292.23,12292.23,"12340.05","12339.36"
"43766","TJK","GUY",0,0,0,0,0,0,0,0,12595.69,12595.69,"12618.52","12618.07"
"43767","TJK","HKG",0,0,0,0,0,0,0,0,4656.284,4656.284,"4629.519","4628.807"
"43768","TJK","HND",0,0,0,0,0,0,0,0,13659.89,13659.89,"13569.4","13568.5"
"43769","TJK","HRV",0,0,0,0,0,0,0,0,4350.017,4350.017,"4352.044","4349.336"
"43770","TJK","HTI",0,0,0,0,0,0,0,0,12491.63,12491.63,"12480.85","12480.26"
"43771","TJK","HUN",0,0,0,0,0,0,0,0,4093.559,4093.559,"4093.44","4090.501"
"43772","TJK","IDN",0,0,0,0,0,0,0,0,6332.443,6332.443,"6329.401","6280.696"
"43773","TJK","IND",0,0,0,0,0,0,0,0,1356.548,1356.548,"2068.37","1923.393"
"43774","TJK","IRL",0,0,0,0,0,0,0,0,5746.364,5746.364,"5800.365","5798.522"
"43775","TJK","IRN",0,0,0,0,0,0,0,0,1577.358,1577.358,"1660.087","1583.254"
"43776","TJK","IRQ",0,0,0,0,0,0,0,0,2269.183,2269.183,"2274.353","2270.433"
"43777","TJK","ISL",0,0,0,0,0,0,0,0,6249.547,6249.547,"6218.441","6216.462"
"43778","TJK","ISR",0,0,0,0,0,0,0,0,3159.117,3159.117,"3177.064","3175.7"
"43779","TJK","ITA",0,0,0,0,0,0,0,0,4713.199,4713.199,"4753.878","4748.441"
"43780","TJK","JAM",0,0,0,0,0,0,0,0,12787.29,12787.29,"12786.37","12785.89"
"43781","TJK","JOR",0,0,0,0,0,0,0,0,3063.684,3063.684,"3094.757","3093.069"
"43782","TJK","JPN",0,0,0,0,0,0,0,0,6136.114,6136.114,"5928.666","5919.834"
"43783","TJK","KAZ",0,0,0,0,1,0,0,0,852.4202,1410.283,"1215.184","965.3138"
"43784","TJK","KEN",0,0,0,0,0,0,0,0,5519.856,5519.856,"5547.096","5543.78"
"43785","TJK","KGZ",1,0,0,0,1,0,0,0,678.2363,678.2363,"580.7609","527.5019"
"43786","TJK","KHM",0,0,0,0,0,0,0,0,4667.013,4667.013,"4608.774","4605.727"
"43787","TJK","KIR",0,0,0,0,0,0,0,0,11156.92,11156.92,"11229.38","11214.68"
"43788","TJK","KNA",0,0,0,0,0,0,0,0,12022.89,12022.89,"11702.39","10627.01"
"43789","TJK","KOR",0,0,0,0,0,0,0,0,5008.503,5008.503,"5051.141","5047.959"
"43790","TJK","KWT",0,0,0,0,0,0,0,0,2177.597,2177.597,"2214.441","2212.016"
"43791","TJK","LAO",0,0,0,0,0,0,0,0,3992.889,3992.889,"4065.772","4049.163"
"43792","TJK","LBN",0,0,0,0,0,0,0,0,3022.943,3022.943,"3044.808","3043.429"
"43793","TJK","LBR",0,0,0,0,0,0,0,0,8675.525,8675.525,"8666.024","8664.855"
"43794","TJK","LBY",0,0,0,0,0,0,0,0,5004.221,5004.221,"4817.216","4793.278"
"43795","TJK","LCA",0,0,0,0,0,0,0,0,12190.33,12190.33,"12199.3","12198.94"
"43796","TJK","LKA",0,0,0,0,0,0,0,0,3699.752,3699.752,"3658.353","3652.816"
"43797","TJK","LSO",0,0,0,0,0,0,0,0,8697.218,8697.218,"8726.251","8725.018"
"43798","TJK","LTU",0,0,0,0,1,0,0,0,3694.442,3694.442,"3798.959","3795.409"
"43799","TJK","LUX",0,0,0,0,0,0,0,0,5003.462,5003.462,"5019.15","5018.326"
"43800","TJK","LVA",0,0,0,0,1,0,0,0,3820.177,3820.177,"3811.048","3807.585"
"43801","TJK","MAC",0,0,0,0,0,0,0,0,4605.523,4605.523,".","."
"43802","TJK","MAR",0,0,0,0,0,0,0,0,6609.106,6609.106,"6646.502","6640.541"
"43803","TJK","MDA",0,0,0,0,1,0,0,0,3356.88,3356.88,"3373.026","3371.397"
"43804","TJK","MDG",0,0,0,0,0,0,0,0,6776.394,6776.394,"6834.592","6821.269"
"43805","TJK","MDV",0,0,0,0,0,0,0,0,3864.504,3864.504,"3936.238","3920.747"
"43806","TJK","MEX",0,0,0,0,0,0,0,0,13452.97,13452.97,"13163.46","13146.7"
"43807","TJK","MHL",0,0,0,0,0,0,0,0,10579.26,10579.26,"10411.32","10407.52"
"43808","TJK","MKD",0,0,0,0,0,0,0,0,3987.16,3987.16,"4005.733","4004.534"
"43809","TJK","MLI",0,0,0,0,0,0,0,0,8003.541,8003.541,"7922.074","7914.884"
"43810","TJK","MLT",0,0,0,0,0,0,0,0,4749.883,4749.883,"4775.724","4775.053"
"43811","TJK","MMR",0,0,0,0,0,0,0,0,3600.944,3600.944,"3489.642","3474.538"
"43812","TJK","MNG",0,0,0,0,0,0,0,0,3211.653,3211.653,"3099.09","3058.437"
"43813","TJK","MNP",0,0,0,0,0,0,0,0,7841.563,7841.563,"7815.639","7815.154"
"43814","TJK","MOZ",0,0,0,0,0,0,0,0,8121.447,8121.447,"7541.166","7492.269"
"43815","TJK","MRT",0,0,0,0,0,0,0,0,8329.439,8329.439,"8252.646","8247.734"
"43816","TJK","MSR",0,0,0,0,0,0,0,0,12041.11,12041.11,".","."
"43817","TJK","MTQ",0,0,0,0,0,0,0,0,12147.04,12147.04,"12145.84","12145.47"
"43818","TJK","MUS",0,0,0,0,0,0,0,0,6650.771,6650.771,"6684.498","6683.056"
"43819","TJK","MWI",0,0,0,0,0,0,0,0,6896.526,6896.526,"6938.804","6935.273"
"43820","TJK","MYS",0,0,0,0,0,0,0,0,5166.302,5166.302,"5282.889","5258.876"
"43821","TJK","NAM",0,0,0,0,0,0,0,0,8687.356,8687.356,"8668.071","8658.211"
"43822","TJK","NCL",0,0,0,0,0,0,0,0,12176.26,12176.26,"12113.07","12112.17"
"43823","TJK","NER",0,0,0,0,0,0,0,0,7071.093,7071.093,"6803.706","6789.531"
"43824","TJK","NFK",0,0,0,0,0,0,0,0,12720.41,12720.41,"12708.73","12708.47"
"43825","TJK","NGA",0,0,0,0,0,0,0,0,7438.107,6929.666,"7166.902","7149.853"
"43826","TJK","NIC",0,0,0,0,0,0,0,0,13824.34,13824.34,"13791.73","13791.04"
"43827","TJK","NIU",0,0,0,0,0,0,0,0,14012.61,14012.61,"13989.41","13989.14"
"43828","TJK","NLD",0,0,0,0,0,0,0,0,5037.606,5037.606,"5033.156","5031.8"
"43829","TJK","NOR",0,0,0,0,0,0,0,0,4636.256,4636.256,"4710.123","4705.786"
"43830","TJK","NPL",0,0,0,0,0,0,0,0,1952.731,1952.731,"1918.136","1899.704"
"43831","TJK","NRU",0,0,0,0,0,0,0,0,10754.62,10754.62,"10728.2","10727.84"
"43832","TJK","NZL",0,0,0,0,0,0,0,0,14036.7,14036.7,"13780.76","13779.76"
"43833","TJK","OMN",0,0,0,0,0,0,0,0,1931.021,1931.021,"2081.749","2057.778"
"43834","TJK","PAK",0,0,0,0,0,0,0,0,673.4186,673.4186,"1142.38","1027.516"
"43835","TJK","PAL",0,0,0,0,0,0,0,0,3211.932,3211.932,"3208.107","3206.291"
"43836","TJK","PAN",0,0,0,0,0,0,0,0,13805.38,13805.38,"13845.39","13844.51"
"43837","TJK","PCN",0,0,0,0,0,0,0,0,17700.75,17700.75,".","."
"43838","TJK","PER",0,0,0,0,0,0,0,0,15555.19,15555.19,"15447.31","15444.37"
"43839","TJK","PHL",0,0,0,0,0,0,0,0,5738.535,5738.535,"5873.33","5858.62"
"43840","TJK","PLW",0,0,0,0,0,0,0,0,7397.283,7397.283,"7376.283","7375.84"
"43841","TJK","PNG",0,0,0,0,0,0,0,0,9674.764,9674.764,"9514.992","9506.293"
"43842","TJK","POL",0,0,0,0,0,0,0,0,3945.934,3945.934,"4065.903","4060.825"
"43843","TJK","PRI",0,0,0,0,0,0,0,0,12136.78,12136.78,"12156.79","12156.31"
"43844","TJK","PRK",0,0,0,0,0,0,0,0,4852.993,4852.993,"4866.001","4863.224"
"43845","TJK","PRT",0,0,0,0,0,0,0,0,6548.252,6548.252,"6552.604","6545.712"
"43846","TJK","PRY",0,0,0,0,0,0,0,0,14844.28,14844.28,"14812.46","14811.57"
"43847","TJK","PYF",0,0,0,0,0,0,0,0,15638.29,15638.29,"15598.36","15597.82"
"43848","TJK","QAT",0,0,0,0,0,0,0,0,2204.875,2204.875,"2240.26","2237.197"
"43849","TJK","REU",0,0,0,0,0,0,0,0,6768.04,6768.04,"6817.748","6816.3"
"43850","TJK","ROM",0,0,0,0,0,0,0,0,3576.76,3576.76,"3634.767","3627.662"
"43851","TJK","RUS",0,0,0,1,0,0,1,0,2986.597,2986.597,"2721.402","2597.452"
"43852","TJK","RWA",0,0,0,0,0,0,0,0,6012.259,6012.259,"6061.065","6059.689"
"43853","TJK","SAU",0,0,0,0,0,0,0,0,2595.935,2595.935,"2959.304","2888.282"
"43854","TJK","SDN",0,0,0,0,0,0,0,0,4374.921,4374.921,"4499.398","4471.263"
"43855","TJK","SEN",0,0,0,0,0,0,0,0,8690.527,8690.527,"8669.89","8668.933"
"43856","TJK","SGP",0,0,0,0,0,0,0,0,5473.49,5473.49,"5467.599","5466.729"
"43857","TJK","SHN",0,0,0,0,0,0,0,0,9832.586,9832.586,"10133.92","10099.28"
"43858","TJK","SLB",0,0,0,0,0,0,0,0,10767.82,10767.82,"10712.07","10710.31"
"43859","TJK","SLE",0,0,0,0,0,0,0,0,8745.732,8745.732,"8715.6","8714.535"
"43860","TJK","SLV",0,0,0,0,0,0,0,0,13779.17,13779.17,"13764.7","13764.17"
"43861","TJK","SMR",0,0,0,0,0,0,0,0,4658.233,4658.233,"4674.881","4674.139"
"43862","TJK","SOM",0,0,0,0,0,0,0,0,4722.737,4722.737,"4622.907","4590.438"
"43863","TJK","SPM",0,0,0,0,0,0,0,0,9079.174,9079.174,"9063.537","9062.855"
"43864","TJK","STP",0,0,0,0,0,0,0,0,7618.503,7618.503,"7640.274","7639.573"
"43865","TJK","SUR",0,0,0,0,0,0,0,0,12445.19,12445.19,"12393.96","12251.42"
"43866","TJK","SVK",0,0,0,0,0,0,0,0,4227.293,4227.293,"4101.174","4096.739"
"43867","TJK","SVN",0,0,0,0,0,0,0,0,4457.384,4457.384,"4446.872","4445.537"
"43868","TJK","SWE",0,0,0,0,0,0,0,0,4218.952,4218.952,"4346.912","4341.689"
"43869","TJK","SWZ",0,0,0,0,0,0,0,0,8228.045,8228.045,"8257.361","8256.206"
"43870","TJK","SYC",0,0,0,0,0,0,0,0,5009.181,5009.181,"5040.102","5038.239"
"43871","TJK","SYR",0,0,0,0,0,0,0,0,2966.008,2966.008,"2868.876","2860.218"
"43872","TJK","TCA",0,0,0,0,0,0,0,0,12149.87,12149.87,"12152.28","12151.81"
"43873","TJK","TCD",0,0,0,0,0,0,0,0,6056.751,6056.751,"6050.428","6043.685"
"43874","TJK","TGO",0,0,0,0,0,0,0,0,7639.261,7639.261,"7608.908","7607.418"
"43875","TJK","THA",0,0,0,0,0,0,0,0,4165.016,4165.016,"4165.345","4159.079"
"43876","TJK","TJK",0,0,0,0,0,0,0,0,142.2807,142.2807,"131.7797","62.40907"
"43877","TJK","TKL",0,0,0,0,0,0,0,0,13162.31,13162.31,"13189.21","13188.55"
"43878","TJK","TKM",0,0,0,0,1,0,0,0,916.9702,916.9702,"877.4865","787.4334"
"43879","TJK","TMP",0,0,0,0,0,0,0,0,7867.533,7867.533,"7872.068","7871.478"
"43880","TJK","TON",0,0,0,0,0,0,0,0,13682.54,13682.54,"13652.36","13652.03"
"43881","TJK","TTO",0,0,0,0,0,0,0,0,12516.76,12516.76,"12532.12","12531.74"
"43882","TJK","TUN",0,0,0,0,0,0,0,0,5074.743,5074.743,"5127.442","5126.152"
"43883","TJK","TUR",0,0,0,0,0,0,0,0,3390.904,3083.69,"3197.53","3159.656"
"43884","TJK","TUV",0,0,0,0,0,0,0,0,12371.85,12371.85,"12239.17","12236.51"
"43885","TJK","TWN",0,0,0,0,0,0,0,0,5129.396,5129.396,"5107.053","5106.284"
"43886","TJK","TZA",0,0,0,0,0,0,0,0,5911.476,6044.476,"6010.094","6002.227"
"43887","TJK","UGA",0,0,0,0,0,0,0,0,5642.321,5642.321,"5654.759","5651.445"
"43888","TJK","UKR",0,0,0,0,1,0,0,0,3268.097,3268.097,"3069.222","3043.815"
"43889","TJK","URY",0,0,0,0,0,0,0,0,15188.03,15188.03,"15191.01","15190.34"
"43890","TJK","USA",0,0,0,0,0,0,0,0,10426.23,10729.83,"11220.49","11173.51"
"43891","TJK","UZB",1,0,0,0,1,0,0,0,294.7517,294.7517,"340.0008","253.686"
"43892","TJK","VCT",0,0,0,0,0,0,0,0,12277.63,12277.63,"12285.72","12285.37"
"43893","TJK","VEN",0,0,0,0,0,0,0,0,12891.55,12891.55,"12996.93","12994.36"
"43894","TJK","VGB",0,0,0,0,0,0,0,0,12041.5,12041.5,"12043.84","12043.43"
"43895","TJK","VNM",0,0,0,0,0,0,0,0,4037.862,4037.862,"4604.359","4573.561"
"43896","TJK","VUT",0,0,0,0,0,0,0,0,12043.6,12043.6,"11946.01","11944.49"
"43897","TJK","WLF",0,0,0,0,0,0,0,0,13096.04,13096.04,"13070.92","13070.62"
"43898","TJK","WSM",0,0,0,0,0,0,0,0,12082.55,12082.55,"13479.05","13478.7"
"43899","TJK","YEM",0,0,0,0,0,0,0,0,3532.448,3532.448,"3631.826","3626.68"
"43900","TJK","YUG",0,0,0,0,0,0,0,0,4014.122,4014.122,"4037.829","4036.393"
"43901","TJK","ZAF",0,0,0,0,0,0,0,0,9603.731,8319.683,"8750.534","8724.791"
"43902","TJK","ZAR",0,0,0,0,0,0,0,0,7281.049,7281.049,"7048.218","7019.623"
"43903","TJK","ZMB",0,0,0,0,0,0,0,0,7355.926,7355.926,"7264.232","7257.48"
"43904","TJK","ZWE",0,0,0,0,0,0,0,0,7417.887,7417.887,"7562.906","7558.78"
"43905","TKL","ABW",0,0,1,0,0,0,0,0,11515.18,11515.18,"11479.48","11479.27"
"43906","TKL","AFG",0,0,0,0,0,0,0,0,13214.7,13214.7,"13357.65","13354.43"
"43907","TKL","AGO",0,0,0,0,0,0,0,0,17965.46,17965.46,"17829.95","17826.62"
"43908","TKL","AIA",0,1,1,0,0,0,0,0,12319.73,12319.73,"12273.77","12273.61"
"43909","TKL","ALB",0,0,0,0,0,0,0,0,16251.92,16251.92,"16306.4","16306.12"
"43910","TKL","AND",0,0,0,0,0,0,0,0,16251.59,16251.59,"16264.78","16264.74"
"43911","TKL","ANT",0,0,1,0,0,0,0,0,11635.72,11635.72,"11686.81","11682.2"
"43912","TKL","ARE",0,0,0,0,0,0,0,0,14825.21,14825.21,"14788.57","14788.07"
"43913","TKL","ARG",0,0,0,0,0,0,0,0,11529.29,11529.29,"11345.33","11337.23"
"43914","TKL","ARM",0,0,0,0,0,0,0,0,15029.02,15029.02,"15069.7","15069.39"
"43915","TKL","ATG",0,1,1,0,0,0,0,0,12444.03,12444.03,"12392.59","12392.36"
"43916","TKL","AUS",0,1,1,0,0,0,0,0,4671.279,4909.25,"5207.739","5067.743"
"43917","TKL","AUT",0,0,0,0,0,0,0,0,15598.9,15598.9,"15675.37","15674.98"
"43918","TKL","AZE",0,0,0,0,0,0,0,0,14627.04,14627.04,"14754.44","14753.38"
"43919","TKL","BDI",0,0,0,0,0,0,0,0,17297.51,17297.51,"17305.13","17304.99"
"43920","TKL","BEL",0,0,0,0,0,0,0,0,15365.75,15365.75,"15380.87","15380.75"
"43921","TKL","BEN",0,0,0,0,0,0,0,0,19363.49,19394.84,"19307.57","19307.27"
"43922","TKL","BFA",0,0,0,0,0,0,0,0,18913.55,18913.55,"18816.05","18815.12"
"43923","TKL","BGD",0,0,0,0,0,0,0,0,11190.6,11190.6,"11242.53","11241.46"
"43924","TKL","BGR",0,0,0,0,0,0,0,0,16000.25,16000.25,"15969.08","15968.38"
"43925","TKL","BHR",0,0,0,0,0,0,0,0,15152.46,15152.46,"15216.04","15215.75"
"43926","TKL","BHS",0,1,1,0,0,0,0,0,10906.83,10906.83,"10855.68","10855.23"
"43927","TKL","BIH",0,0,0,0,0,0,0,0,16023.77,16023.77,"16033.05","16032.76"
"43928","TKL","BLR",0,0,0,0,0,0,0,0,14746.68,14746.68,"14793.58","14792.5"
"43929","TKL","BLZ",0,1,1,0,0,0,0,0,9599.551,9599.551,"9598.179","9597.813"
"43930","TKL","BMU",0,1,1,0,0,0,0,0,12164.66,12164.66,"12139.11","12139.03"
"43931","TKL","BOL",0,0,0,0,0,0,0,0,11184.04,11417.45,"11338","11334.36"
"43932","TKL","BRA",0,0,0,0,0,0,0,0,13077.56,13283.89,"13383.41","13351.26"
"43933","TKL","BRB",0,1,1,0,0,0,0,0,12653.56,12653.56,"12606.4","12606.2"
"43934","TKL","BRN",0,0,0,0,0,0,0,0,8248.976,8248.976,"8334.432","8333.851"
"43935","TKL","BTN",0,0,0,0,0,0,0,0,11287.89,11287.89,"11331.26","11330.52"
"43936","TKL","BWA",0,1,1,0,0,0,0,0,15804.08,15804.08,"15926.86","15925.34"
"43937","TKL","CAF",0,0,0,0,0,0,0,0,18753.04,18753.04,"18826.49","18824.7"
"43938","TKL","CAN",0,1,1,0,0,0,0,0,10916.82,11218.94,"10363.38","10196.49"
"43939","TKL","CCK",0,0,1,0,0,0,0,0,9926.21,9926.21,".","."
"43940","TKL","CHE",0,0,0,0,0,0,0,0,15809.71,15809.71,"15823.7","15823.46"
"43941","TKL","CHL",0,0,0,0,0,0,0,0,10498.93,10498.93,"10412.54","10408.89"
"43942","TKL","CHN",0,0,0,0,0,0,0,0,9126.658,9126.658,"8996.035","8974.33"
"43943","TKL","CIV",0,0,0,0,0,0,0,0,18645.22,18550.05,"18535.35","18534.6"
"43944","TKL","CMR",0,1,1,0,0,0,0,0,19341.24,19341.24,"19426.09","19425.58"
"43945","TKL","COG",0,0,0,0,0,0,0,0,18356.53,18356.53,"18413.27","18412.79"
